timestamp_offset_min,cpu_pct,memory_pct,latency_ms,error_rate
0,23.3,56.1,48.3,0.33
15,21.8,61.9,46.0,0.27
30,30.4,61.4,47.9,0.13
45,23.2,60.8,50.2,0.39
60,27.5,62.8,41.5,0.03
75,24.0,63.3,49.5,0.14
90,22.8,57.6,53.1,0.37
105,31.1,60.0,56.3,0.39
120,26.7,62.4,65.3,0.2
135,23.2,63.2,64.8,0.22
150,23.8,57.1,48.8,0.48
165,29.3,60.5,60.6,0.23
180,25.1,57.1,64.7,0.44
195,23.8,63.2,51.1,0.25
210,31.6,56.6,36.4,0.45
225,27.0,59.6,64.8,0.29
240,29.1,61.7,51.6,0.1
255,31.0,57.9,57.9,0.25
270,31.6,57.8,36.7,0.23
285,27.9,57.0,63.9,0.16
300,23.5,63.1,49.2,0.48
315,23.5,59.1,40.0,0.42
330,22.8,61.8,47.3,0.36
345,21.8,63.4,60.3,0.15
360,27.9,61.3,48.8,0.33
375,22.6,61.3,36.7,0.32
390,26.4,60.3,65.3,0.2
405,23.2,57.5,53.9,0.12
420,28.4,56.8,61.2,0.32
435,26.4,60.9,37.0,0.05
450,25.7,56.5,63.3,0.39
465,24.7,59.9,52.4,0.5
480,26.0,63.4,42.6,0.2
495,25.9,57.2,38.2,0.09
510,25.2,58.4,48.5,0.15
525,24.5,57.7,63.3,0.4
540,26.4,59.9,48.3,0.14
555,24.8,63.4,40.6,0.14
570,28.0,63.9,54.0,0.11
585,23.0,59.3,51.4,0.5
600,27.4,61.6,65.1,0.08
615,27.3,63.3,48.5,0.12
630,25.2,62.2,42.4,0.29
645,30.3,63.3,48.1,0.27
660,31.1,61.2,63.6,0.14
675,21.7,61.6,59.1,0.2
690,30.2,63.2,40.7,0.27
705,26.9,61.1,64.6,0.33
720,23.9,61.8,43.9,0.24
735,22.4,58.9,41.2,0.18
750,26.0,60.3,39.9,0.3
765,23.5,61.4,56.3,0.08
780,22.2,59.3,52.4,0.2
795,29.5,60.0,56.0,0.16
810,31.5,56.0,40.0,0.04
825,21.8,61.8,45.4,0.1
840,29.1,56.9,51.8,0.46
855,22.9,57.2,37.7,0.3
870,26.3,62.2,36.9,0.04
885,28.7,61.3,59.7,0.39
900,31.7,63.4,57.7,0.03
915,23.5,56.1,52.5,0.02
930,30.0,57.6,48.2,0.46
945,27.4,58.9,36.2,0.24
960,24.4,60.0,60.9,0.31
975,28.4,56.4,45.0,0.47
990,29.9,63.2,47.9,0.24
1005,23.4,61.6,63.5,0.13
1020,23.1,63.6,52.3,0.1
1035,23.9,59.8,50.6,0.04
1050,30.6,59.8,36.9,0.21
1065,30.5,63.3,37.6,0.3
1080,28.0,56.7,52.6,0.1
1095,31.2,58.2,53.4,0.29
1110,28.8,58.3,52.4,0.25
1125,27.1,59.0,43.3,0.25
1140,27.6,59.4,38.3,0.11
1155,25.4,57.6,44.7,0.22
1170,25.5,62.3,60.5,0.43
1185,29.7,56.9,42.6,0.15
1200,25.9,58.4,46.4,0.16
1215,31.1,63.7,59.1,0.11
1230,22.0,56.9,45.5,0.36
1245,28.7,56.7,50.8,0.19
1260,22.3,60.7,60.7,0.43
1275,25.0,59.1,55.3,0.37
1290,30.8,57.5,56.5,0.4
1305,22.0,63.2,60.5,0.11
1320,27.3,56.7,57.7,0.41
1335,22.8,56.2,40.6,0.18
1350,28.7,60.8,53.4,0.31
1365,30.6,62.1,48.8,0.5
1380,31.0,61.9,55.7,0.24
1395,21.7,58.5,44.1,0.04
1410,23.9,57.3,39.4,0.36
1425,24.9,62.0,45.9,0.21
1440,31.3,63.6,59.5,0.09
1455,31.2,60.8,47.3,0.1
1470,25.9,62.4,62.6,0.44
1485,29.0,57.6,57.4,0.28
