timestamp_offset_min,cpu_pct,memory_pct,latency_ms,error_rate
0,47.6,52.0,148.8,0.04
15,48.0,52.2,147.0,0.09
30,42.3,53.1,131.2,0.17
45,46.7,53.4,136.3,0.41
60,45.1,52.6,131.8,0.43
75,39.2,53.0,151.3,0.09
90,43.5,56.9,149.3,0.48
105,38.4,52.7,127.1,0.03
120,44.2,59.1,123.9,0.13
135,41.4,56.1,151.9,0.4
150,42.0,52.2,147.8,0.35
165,41.0,56.0,140.3,0.44
180,43.0,58.6,124.9,0.42
195,45.4,58.7,147.2,0.29
210,47.5,54.2,127.1,0.13
225,44.1,55.9,127.0,0.45
240,47.3,54.3,129.1,0.08
255,40.4,57.8,143.2,0.42
270,44.3,56.4,136.1,0.06
285,46.1,59.1,146.5,0.48
300,44.2,52.4,146.5,0.25
315,39.4,52.8,132.3,0.19
330,43.9,57.6,147.7,0.22
345,44.0,52.7,129.4,0.3
360,39.2,59.5,129.5,0.47
375,44.2,54.0,138.6,0.06
390,39.4,57.3,124.5,0.36
405,46.5,53.7,133.2,0.46
420,42.0,53.2,132.5,0.35
435,38.9,59.4,128.1,0.03
450,43.2,58.4,125.9,0.33
465,45.9,53.2,141.5,0.45
480,40.6,52.0,151.3,0.22
495,42.1,53.0,149.2,0.27
510,39.5,55.8,141.6,0.23
525,44.6,58.3,137.9,0.14
540,40.1,55.8,133.4,0.0
555,46.2,52.1,135.3,0.27
570,45.4,58.7,130.0,0.24
585,39.9,56.8,139.5,0.47
600,44.5,57.4,147.1,0.47
615,44.7,58.2,132.7,0.12
630,46.4,55.5,140.0,0.34
645,43.3,55.6,139.1,0.44
660,39.0,55.7,125.6,0.26
675,44.4,53.4,150.8,0.27
690,38.9,58.6,131.8,0.4
705,40.0,52.7,125.3,0.04
720,47.4,58.0,136.1,0.4
735,44.3,58.8,142.2,0.34
750,39.7,59.2,136.8,0.35
765,46.4,54.7,122.4,0.42
780,48.1,52.6,149.2,0.33
795,47.7,55.3,124.4,0.41
810,42.0,53.8,138.5,0.36
825,40.1,54.8,124.1,0.38
840,42.0,53.1,135.8,0.48
855,39.7,54.1,127.9,0.28
870,48.2,54.7,135.1,0.23
885,40.1,54.1,137.3,0.31
900,46.8,54.6,124.0,0.44
915,38.3,52.0,142.7,0.42
930,40.5,53.8,146.4,0.12
945,44.8,57.9,136.7,0.15
960,46.9,52.8,122.9,0.49
975,39.1,57.8,134.0,0.25
990,38.7,53.9,130.3,0.12
1005,39.7,58.9,147.9,0.01
1020,43.6,58.5,145.0,0.15
1035,43.4,58.4,123.0,0.46
1050,46.3,54.3,138.1,0.2
1065,41.0,56.5,151.5,0.44
1080,38.7,55.4,128.0,0.41
1095,46.3,53.6,142.5,0.34
1110,46.8,55.0,135.6,0.42
1125,45.7,52.3,139.6,0.05
1140,42.3,55.1,124.7,0.3
1155,41.6,56.0,123.8,0.25
1170,41.3,52.5,150.2,0.46
1185,38.8,57.9,127.1,0.48
1200,46.5,56.9,142.5,0.14
1215,46.0,53.8,132.0,0.01
1230,41.1,58.4,140.3,0.24
1245,40.2,52.0,131.5,0.43
1260,46.0,53.4,131.9,0.37
1275,45.2,53.4,142.3,0.43
1290,45.1,55.9,142.1,0.45
1305,42.0,53.4,141.5,0.49
1320,47.1,57.0,150.2,0.24
1335,40.2,57.9,136.5,0.13
1350,41.2,52.8,144.5,0.11
1365,46.2,53.0,131.4,0.02
1380,46.9,54.7,131.7,0.22
1395,47.0,54.7,127.3,0.17
1410,43.4,59.8,134.2,0.33
1425,41.2,56.5,126.5,0.27
1440,45.2,51.9,127.0,0.1
1455,40.7,52.0,148.8,0.22
1470,46.3,55.8,125.4,0.31
1485,44.5,58.2,149.0,0.45
