timestamp_offset_min,cpu_pct,memory_pct,latency_ms,error_rate
0,43.7,48.0,57.3,0.1
15,43.3,46.5,76.3,0.36
30,40.0,50.9,67.4,0.42
45,44.5,50.2,75.5,0.27
60,41.8,50.5,67.8,0.4
75,43.5,45.8,64.3,0.39
90,42.0,53.1,57.2,0.38
105,40.5,51.1,81.0,0.41
120,47.0,50.8,82.3,0.13
135,42.2,52.4,83.1,0.42
150,46.6,47.2,54.7,0.29
165,39.9,52.1,78.4,0.3
180,39.8,52.5,62.0,0.24
195,43.6,45.3,83.2,0.28
210,44.3,52.8,84.3,0.18
225,47.2,48.5,80.4,0.3
240,46.5,49.7,56.3,0.11
255,41.6,49.9,74.5,0.06
270,39.1,45.6,75.4,0.44
285,46.8,48.9,55.4,0.13
300,47.6,50.3,78.5,0.43
315,39.9,53.1,76.7,0.34
330,41.3,51.8,79.9,0.02
345,45.2,47.5,82.0,0.27
360,45.1,47.9,81.1,0.29
375,46.2,45.7,74.1,0.29
390,44.2,45.9,57.0,0.45
405,46.9,50.0,76.4,0.27
420,39.2,50.6,80.2,0.41
435,40.1,52.0,81.9,0.17
450,43.1,51.0,60.9,0.21
465,42.8,47.0,76.9,0.04
480,48.4,48.9,56.5,0.3
495,47.4,48.8,81.0,0.08
510,46.8,47.8,65.2,0.43
525,43.2,46.5,60.4,0.01
540,46.1,52.9,67.9,0.36
555,47.7,49.1,68.2,0.04
570,48.9,51.4,59.0,0.3
585,41.7,47.3,65.8,0.43
600,41.2,47.8,74.9,0.43
615,47.6,52.4,55.0,0.27
630,41.6,47.8,71.5,0.37
645,43.0,49.0,73.4,0.44
660,41.6,52.2,83.9,0.34
675,40.1,50.7,83.1,0.41
690,49.1,52.0,68.9,0.11
705,42.8,47.1,78.5,0.44
720,43.8,49.4,80.7,0.05
735,39.7,47.3,67.9,0.47
750,46.8,52.5,67.0,0.32
765,40.9,49.6,67.7,0.24
780,43.7,51.7,67.2,0.43
795,43.8,46.5,62.9,0.48
810,46.1,48.1,59.0,0.41
825,47.7,50.8,79.6,0.16
840,47.5,50.7,74.3,0.02
855,42.6,45.5,62.0,0.05
870,47.4,48.5,77.8,0.25
885,48.6,48.3,71.7,0.15
900,43.1,47.4,64.8,0.16
915,48.8,48.5,56.1,0.23
930,44.6,51.3,60.3,0.1
945,39.4,50.7,65.8,0.18
960,45.9,52.1,68.0,0.15
975,46.8,50.8,80.9,0.22
990,40.3,52.8,57.8,0.44
1005,43.5,47.0,82.9,0.38
1020,39.6,46.2,73.6,0.37
1035,42.6,51.8,56.3,0.31
1050,40.0,49.8,56.3,0.33
1065,43.9,48.9,55.0,0.35
1080,39.6,45.5,62.2,0.07
1095,41.2,45.4,77.0,0.26
1110,47.1,50.3,84.3,0.05
1125,47.5,46.0,61.9,0.15
1140,41.1,47.5,72.4,0.48
1155,46.4,51.3,81.8,0.22
1170,48.5,50.6,76.5,0.23
1185,40.6,49.4,76.5,0.18
1200,41.5,46.2,62.8,0.19
1215,42.3,47.1,64.8,0.05
1230,40.0,46.3,81.0,0.13
1245,45.3,46.4,75.4,0.39
1260,46.8,48.6,62.0,0.05
1275,40.6,45.7,55.7,0.26
1290,43.6,46.9,63.5,0.07
1305,44.8,46.7,58.4,0.06
1320,44.1,47.3,71.9,0.2
1335,47.0,49.0,83.5,0.27
1350,41.0,46.0,60.0,0.07
1365,46.2,48.9,84.4,0.04
1380,48.5,51.1,60.0,0.01
1395,40.8,52.9,81.8,0.28
1410,45.0,52.8,82.4,0.19
1425,46.1,45.4,71.6,0.11
1440,43.9,45.6,72.9,0.07
1455,48.3,49.8,64.5,0.39
1470,40.4,53.0,75.7,0.33
1485,44.9,51.9,81.9,0.13
