timestamp_offset_min,cpu_pct,memory_pct,latency_ms,error_rate
0,36.3,57.3,130.1,0.37
15,38.8,62.7,142.8,0.13
30,33.8,55.2,146.3,0.3
45,33.6,59.0,142.4,0.06
60,38.6,59.8,149.4,0.22
75,34.7,57.7,134.5,0.26
90,36.2,61.4,145.1,0.39
105,34.2,57.1,149.4,0.03
120,42.7,62.7,142.1,0.49
135,32.7,60.8,126.4,0.19
150,33.6,59.2,140.3,0.18
165,42.7,58.3,134.1,0.45
180,32.8,56.4,132.0,0.07
195,34.9,58.6,126.6,0.39
210,35.4,55.4,129.8,0.12
225,37.7,57.3,130.3,0.19
240,33.6,62.7,150.7,0.3
255,42.1,55.0,151.0,0.17
270,34.1,62.3,145.6,0.39
285,37.3,55.5,151.6,0.19
300,40.4,59.8,149.6,0.45
315,37.0,61.5,133.8,0.18
330,35.4,58.8,129.0,0.16
345,36.7,55.0,152.7,0.1
360,34.0,57.4,137.9,0.1
375,34.1,58.3,132.7,0.07
390,38.0,57.0,137.6,0.05
405,41.8,57.8,123.8,0.36
420,40.5,61.0,151.2,0.1
435,42.5,57.1,152.9,0.39
450,37.3,59.6,137.3,0.03
465,41.5,58.5,136.6,0.1
480,39.1,61.4,149.8,0.41
495,41.5,59.0,135.7,0.06
510,32.8,58.9,143.7,0.04
525,36.9,59.9,149.7,0.07
540,38.6,55.3,144.6,0.27
555,42.4,57.6,137.1,0.38
570,40.8,55.1,126.1,0.31
585,40.4,60.7,129.2,0.2
600,40.5,58.5,139.4,0.05
615,37.1,61.1,142.2,0.23
630,37.4,55.9,125.7,0.05
645,32.9,58.4,128.4,0.11
660,37.4,57.6,153.5,0.1
675,32.8,59.1,145.3,0.45
690,34.4,57.7,137.8,0.03
705,36.3,58.5,129.2,0.14
720,40.9,57.7,135.9,0.47
735,32.9,59.3,152.5,0.19
750,40.9,60.8,149.5,0.36
765,35.8,59.6,142.6,0.23
780,34.1,58.3,126.9,0.33
795,40.2,60.3,147.4,0.0
810,39.0,61.6,133.3,0.33
825,40.0,57.0,129.5,0.14
840,39.6,57.4,125.0,0.21
855,42.2,58.3,141.0,0.4
870,39.6,62.8,145.2,0.42
885,35.1,58.5,142.3,0.42
900,42.6,57.6,145.8,0.35
915,40.9,58.4,147.3,0.24
930,36.7,59.7,134.9,0.24
945,35.5,58.8,138.3,0.42
960,36.0,59.5,137.6,0.17
975,33.0,56.4,133.6,0.4
990,42.2,59.8,130.4,0.47
1005,34.6,60.5,143.8,0.33
1020,35.0,59.8,129.6,0.14
1035,35.5,60.1,132.9,0.34
1050,41.6,62.5,142.1,0.45
1065,39.0,56.9,132.9,0.25
1080,37.9,62.3,125.6,0.19
1095,38.9,60.3,151.5,0.03
1110,33.3,57.8,127.0,0.33
1125,38.8,61.8,139.1,0.48
1140,33.3,58.3,142.5,0.12
1155,40.6,55.9,149.2,0.48
1170,39.4,61.7,130.2,0.2
1185,36.9,61.9,146.0,0.48
1200,36.2,57.5,124.2,0.21
1215,37.6,56.8,146.4,0.35
1230,36.4,55.1,144.5,0.45
1245,40.0,55.1,126.0,0.42
1260,38.4,60.9,124.0,0.22
1275,36.2,56.8,146.4,0.41
1290,41.4,61.3,151.7,0.03
1305,41.3,57.0,138.6,0.37
1320,37.5,59.7,138.0,0.2
1335,39.8,57.1,125.9,0.2
1350,34.3,55.1,136.2,0.26
1365,40.9,59.6,144.9,0.3
1380,42.2,56.0,130.2,0.18
1395,40.8,62.2,151.1,0.28
1410,35.3,59.2,124.6,0.3
1425,42.5,58.5,141.6,0.43
1440,33.4,58.4,139.6,0.5
1455,36.9,62.3,138.4,0.27
1470,37.7,58.0,142.3,0.48
1485,34.8,56.4,145.9,0.46
