timestamp_offset_min,cpu_pct,memory_pct,latency_ms,error_rate
0,51.6,37.9,101.1,0
15,35.5,39.1,107.5,0.01
30,38.4,39.0,103.3,0.02
45,39.9,37.8,118.6,0.02
60,38.0,38.3,119.0,0.06
75,26.5,41.7,122.3,0.02
90,29.4,41.7,120.6,0.05
105,40.4,41.8,122.6,0.07
120,39.9,40.4,120.6,0.01
135,32.0,42.6,141.9,0.06
150,45.9,40.8,135.0,0.06
165,29.1,41.6,148.6,0.1
180,32.6,42.1,153.3,0.09
195,29.7,42.9,153.0,0.02
210,38.6,43.9,171.5,0.14
225,34.9,45.5,143.4,0.07
240,37.7,45.2,159.7,0.08
255,46.7,44.8,185.6,0.11
270,50.1,46.7,192.7,0.26
285,43.5,43.7,211.7,0.09
300,41.9,45.1,182.1,0.25
315,44.0,48.0,227.1,0.14
330,41.0,47.2,193.5,0.28
345,32.5,47.8,203.5,0.0
360,36.3,48.4,251.8,0.26
375,34.8,45.8,242.2,0.21
390,50.2,50.8,199.4,0.18
405,31.7,48.3,228.3,0.29
420,27.1,48.2,273.8,0.1
435,53.4,49.6,226.6,0.2
450,38.5,50.0,258.7,0.15
465,41.3,50.3,265.0,0.01
480,30.2,53.6,233.0,0.38
495,40.8,48.2,310.7,0.39
510,53.9,53.9,277.4,0.15
525,53.5,50.9,284.2,0.17
540,29.6,54.6,222.3,0.16
555,49.1,54.0,222.7,0.38
570,31.9,56.5,286.6,0.04
585,40.8,51.9,252.2,0.39
600,44.9,52.9,232.9,0.23
615,31.1,54.8,332.7,0.09
630,44.3,52.7,336.2,0.2
645,54.4,60.5,295.9,0.44
660,51.7,57.9,296.8,0.17
675,27.1,53.8,232.8,0.04
690,42.8,54.9,266.2,0.15
705,45.6,58.0,335.3,0.7
720,42.6,56.3,373.4,0.53
735,31.5,61.5,284.6,0.02
750,27.4,58.6,356.6,0.16
765,25.6,57.8,399.3,0.11
780,46.6,63.7,303.3,0.38
795,36.9,60.7,291.1,0.17
810,43.7,60.3,394.4,0.53
825,46.6,61.1,375.4,0.35
840,36.9,60.3,365.9,0.72
855,25.4,60.0,330.0,0.47
870,25.8,67.0,426.2,0.56
885,42.9,63.6,332.4,0.87
900,27.3,65.2,339.8,0.16
915,26.7,66.8,380.6,0.85
930,52.3,61.7,371.7,0.57
945,43.4,63.2,372.0,0.46
960,36.4,64.7,302.0,0.39
975,32.6,67.4,436.5,0.48
990,51.0,62.1,433.0,0.58
1005,27.6,70.6,490.1,0.58
1020,47.6,69.7,504.8,0.9
1035,31.7,71.0,420.0,0.96
1050,26.9,72.2,517.8,0.11
1065,32.7,67.3,531.1,0.51
1080,43.4,66.2,329.1,0.3
1095,38.7,68.5,511.0,0.43
1110,37.7,70.3,378.7,0.42
1125,40.2,64.6,419.0,0.49
1140,48.8,64.9,503.5,0.34
1155,49.5,68.5,390.7,0.93
1170,44.6,72.8,463.7,0.26
1185,43.9,70.7,409.1,1.04
1200,34.5,69.4,527.2,1.17
1215,49.8,74.4,357.2,1.12
1230,32.4,67.6,532.1,0.62
1245,50.6,73.1,553.8,1.23
1260,28.1,73.7,429.3,0.61
1275,34.8,74.8,456.1,0.77
1290,34.4,68.8,433.9,0.16
1305,43.5,74.6,474.5,0.91
1320,39.7,73.8,507.2,0.5
1335,48.2,77.1,450.4,0.5
1350,30.9,82.3,463.8,0.37
1365,53.4,72.6,379.9,0.48
1380,42.5,70.6,614.8,0.25
1395,52.4,77.5,403.4,0.4
1410,52.9,78.6,402.1,0.23
1425,41.1,83.4,539.8,0.11
1440,35.0,74.0,468.1,0.18
1455,29.0,77.4,533.6,0.67
1470,29.3,73.6,391.5,0.4
1485,48.8,87.3,519.9,1.31
