timestamp_offset_min,cpu_pct,memory_pct,latency_ms,error_rate
0,51.7,51.0,107.1,0.17
15,47.3,52.6,83.4,0.05
30,43.2,51.9,109.8,0.39
45,47.6,55.7,97.8,0.38
60,44.3,50.2,99.7,0.49
75,48.9,50.4,102.7,0.04
90,51.4,51.2,91.4,0.28
105,49.7,55.7,91.1,0.4
120,45.4,51.4,83.8,0.31
135,47.3,51.7,96.2,0.48
150,49.3,49.1,105.5,0.0
165,48.8,49.1,106.8,0.09
180,42.7,54.7,100.9,0.07
195,50.8,50.2,84.8,0.01
210,43.7,51.3,97.4,0.21
225,47.1,56.5,107.7,0.04
240,45.4,54.7,110.7,0.02
255,42.4,53.3,96.0,0.03
270,43.1,53.6,94.3,0.31
285,43.6,53.9,100.4,0.19
300,43.2,49.8,89.4,0.06
315,48.5,53.1,99.0,0.01
330,43.3,53.1,90.1,0.25
345,48.5,52.2,110.8,0.06
360,47.0,51.0,103.1,0.38
375,42.1,54.2,86.9,0.2
390,51.2,52.1,85.6,0.46
405,42.5,56.9,92.9,0.13
420,46.9,52.4,81.3,0.17
435,46.9,53.9,90.6,0.04
450,51.1,55.9,93.0,0.35
465,43.3,52.5,97.9,0.04
480,42.8,54.0,111.0,0.47
495,45.1,49.3,93.3,0.08
510,42.2,56.7,109.1,0.36
525,42.5,50.0,88.1,0.1
540,49.6,54.3,110.8,0.37
555,42.2,56.5,110.3,0.02
570,42.9,56.6,106.1,0.29
585,46.7,50.1,87.3,0.19
600,42.6,49.3,103.9,0.43
615,48.5,54.3,97.1,0.23
630,49.8,53.7,88.9,0.45
645,47.4,52.4,110.2,0.39
660,47.0,54.2,103.9,0.1
675,45.0,49.3,89.6,0.4
690,49.8,54.2,110.5,0.07
705,42.1,54.6,103.4,0.05
720,46.3,53.7,98.0,0.07
735,46.7,49.2,100.3,0.38
750,47.2,51.8,89.3,0.44
765,44.5,53.3,87.6,0.47
780,47.2,53.6,92.5,0.32
795,47.4,53.1,103.9,0.12
810,50.9,54.7,93.9,0.35
825,48.7,51.1,107.2,0.11
840,46.9,49.9,106.9,0.45
855,47.0,54.6,111.1,0.26
870,49.8,53.8,94.0,0.12
885,44.4,54.3,100.7,0.45
900,43.9,51.6,107.9,0.36
915,46.0,53.5,86.8,0.07
930,50.7,55.5,86.4,0.43
945,42.1,52.7,87.2,0.48
960,50.4,55.7,101.9,0.28
975,45.2,54.6,104.0,0.1
990,42.6,50.3,90.1,0.04
1005,42.7,52.5,108.1,0.09
1020,46.5,51.7,108.8,0.42
1035,49.3,56.5,98.7,0.47
1050,49.6,53.0,100.0,0.34
1065,46.4,50.2,91.7,0.32
1080,43.2,56.0,110.4,0.12
1095,46.3,51.8,85.4,0.08
1110,49.8,55.3,108.7,0.03
1125,52.0,49.0,96.9,0.45
1140,49.6,56.1,90.4,0.25
1155,48.5,56.3,103.5,0.1
1170,45.0,49.8,106.5,0.0
1185,46.1,55.0,108.9,0.34
1200,43.5,55.0,92.5,0.19
1215,46.7,54.3,108.2,0.08
1230,47.8,53.5,102.0,0.34
1245,49.9,53.8,88.1,0.02
1260,47.6,49.5,104.2,0.06
1275,51.8,49.9,96.7,0.38
1290,43.4,55.1,110.9,0.22
1305,46.2,54.3,99.7,0.49
1320,46.6,55.2,93.5,0.36
1335,45.1,50.6,101.7,0.31
1350,42.6,53.1,100.8,0.18
1365,51.3,49.4,98.5,0.01
1380,46.0,54.9,83.4,0.19
1395,45.8,50.4,106.3,0.2
1410,49.5,52.9,100.8,0.25
1425,50.0,52.4,86.7,0.1
1440,46.0,51.6,89.8,0.48
1455,45.7,49.1,83.8,0.19
1470,51.1,53.6,101.4,0.29
1485,46.6,50.8,97.9,0.38
