timestamp_offset_min,cpu_pct,memory_pct,latency_ms,error_rate
0,52.7,57.5,152.8,0.45
15,54.4,55.5,159.1,0.23
30,48.1,56.5,156.1,0.07
45,45.2,61.1,136.3,0.29
60,46.9,57.5,149.2,0.5
75,45.3,56.7,154.2,0.19
90,48.8,60.3,160.6,0.29
105,46.2,55.2,147.1,0.13
120,49.9,55.2,143.2,0.0
135,48.6,57.0,148.9,0.04
150,53.9,54.0,149.3,0.31
165,45.2,58.4,153.3,0.09
180,44.6,59.1,159.0,0.15
195,46.6,61.5,133.8,0.33
210,50.6,54.5,144.7,0.21
225,50.6,54.4,143.8,0.41
240,53.6,59.5,138.6,0.38
255,45.0,57.6,147.0,0.37
270,46.9,57.0,154.5,0.29
285,45.8,54.6,139.6,0.09
300,50.0,56.6,148.9,0.34
315,54.2,58.4,155.2,0.27
330,47.9,56.7,135.6,0.14
345,53.5,56.9,160.5,0.01
360,48.2,57.1,160.9,0.0
375,53.0,61.0,154.9,0.43
390,52.8,54.8,160.6,0.15
405,50.8,60.8,139.6,0.37
420,45.1,60.0,135.6,0.45
435,50.8,55.3,149.0,0.07
450,50.2,59.7,151.5,0.2
465,53.1,56.5,154.6,0.07
480,46.9,57.9,157.6,0.23
495,54.3,58.7,153.5,0.39
510,54.3,58.3,146.2,0.13
525,50.0,60.5,147.7,0.17
540,50.6,60.2,151.2,0.29
555,46.4,61.2,132.7,0.42
570,52.2,57.2,135.8,0.04
585,48.5,58.7,150.7,0.25
600,48.9,55.3,150.7,0.17
615,47.0,58.3,141.2,0.41
630,45.5,54.1,147.2,0.49
645,54.2,60.5,151.9,0.07
660,46.7,56.7,137.0,0.34
675,50.5,56.2,147.8,0.31
690,49.1,59.6,134.9,0.23
705,54.2,57.8,143.9,0.15
720,52.2,57.1,143.2,0.2
735,45.8,59.7,133.4,0.14
750,48.7,60.5,146.7,0.01
765,49.3,56.3,151.3,0.01
780,51.5,54.0,132.3,0.47
795,49.0,58.7,158.8,0.32
810,50.3,60.9,148.8,0.45
825,53.3,58.6,148.4,0.01
840,53.2,59.9,138.7,0.07
855,52.5,56.7,133.5,0.49
870,53.9,54.1,152.3,0.19
885,52.5,56.7,156.9,0.3
900,46.8,57.9,138.2,0.42
915,51.5,60.9,140.8,0.25
930,44.5,57.2,142.6,0.34
945,53.1,56.4,154.9,0.35
960,51.6,54.0,138.4,0.33
975,45.9,58.2,147.2,0.07
990,52.0,60.6,142.4,0.29
1005,44.9,59.7,148.7,0.23
1020,46.7,59.0,146.4,0.22
1035,48.1,58.3,161.2,0.34
1050,49.0,60.8,142.2,0.3
1065,48.7,61.1,144.7,0.14
1080,46.5,54.4,161.7,0.27
1095,50.9,61.0,151.0,0.2
1110,46.8,58.4,149.5,0.27
1125,50.7,56.1,139.4,0.16
1140,53.5,58.8,144.2,0.12
1155,52.1,58.7,144.3,0.5
1170,48.1,55.1,149.6,0.37
1185,54.3,53.8,141.6,0.13
1200,44.9,55.9,153.6,0.25
1215,49.7,61.2,161.4,0.01
1230,47.2,60.3,139.5,0.03
1245,47.2,58.3,132.8,0.4
1260,49.7,56.7,137.9,0.49
1275,50.2,60.5,151.4,0.02
1290,52.7,55.4,147.9,0.14
1305,47.6,58.6,154.8,0.25
1320,45.3,58.4,133.5,0.29
1335,46.0,55.5,140.9,0.05
1350,52.2,53.9,150.2,0.26
1365,50.8,60.9,146.6,0.25
1380,52.3,55.1,153.7,0.16
1395,47.9,57.4,158.6,0.33
1410,49.3,55.7,140.0,0.21
1425,52.1,59.7,151.7,0.45
1440,47.5,54.4,134.0,0.16
1455,50.9,61.5,147.4,0.25
1470,52.8,57.6,137.3,0.34
1485,45.9,57.4,160.0,0.35
