timestamp_offset_min,cpu_pct,memory_pct,latency_ms,error_rate
0,53.2,38.3,100.2,0
15,27.7,39.5,118.6,0.01
30,35.1,41.5,118.1,0.01
45,26.9,39.0,128.9,0.01
60,40.1,41.5,118.1,0.01
75,33.7,42.3,134.7,0.05
90,40.5,42.0,139.5,0.03
105,48.8,43.2,134.1,0.04
120,45.2,42.2,149.2,0.05
135,50.8,42.0,133.0,0.03
150,45.7,43.2,137.6,0.12
165,41.2,45.3,150.3,0.15
180,52.3,42.6,158.6,0.03
195,51.3,46.8,139.4,0.12
210,49.9,46.0,159.9,0.12
225,50.1,46.9,175.0,0.02
240,54.7,45.9,182.4,0.12
255,34.0,48.1,165.4,0.22
270,32.9,46.2,205.8,0.21
285,41.8,46.4,177.8,0.03
300,53.9,45.5,184.9,0.01
315,52.1,50.3,172.7,0.11
330,53.9,47.0,185.2,0.05
345,46.0,48.1,214.4,0.14
360,29.0,49.8,224.4,0.31
375,51.8,51.1,228.4,0.1
390,31.5,50.1,199.8,0.26
405,30.6,50.1,225.4,0.15
420,53.5,52.8,264.7,0.38
435,50.0,50.3,274.0,0.35
450,44.8,50.0,271.8,0.2
465,25.7,49.9,225.7,0.45
480,50.9,51.7,289.2,0.04
495,39.8,53.3,296.8,0.11
510,40.4,50.9,256.4,0.19
525,44.4,52.7,301.6,0.36
540,33.2,53.1,300.3,0.41
555,29.5,51.0,264.8,0.35
570,30.2,53.7,326.0,0.13
585,48.4,59.6,259.6,0.38
600,43.9,54.2,285.2,0.18
615,31.2,57.6,234.0,0.19
630,43.6,59.1,253.3,0.62
645,27.6,58.3,252.1,0.42
660,48.0,56.8,299.7,0.32
675,45.5,58.6,291.0,0.05
690,28.4,54.6,354.2,0.4
705,42.0,58.4,328.5,0.34
720,48.7,56.7,322.5,0.64
735,39.9,59.9,343.8,0.74
750,51.4,61.2,304.9,0.75
765,35.7,58.8,314.0,0.42
780,37.9,62.8,350.7,0.17
795,41.4,59.0,368.7,0.45
810,27.0,62.8,294.6,0.51
825,41.2,63.9,425.9,0.48
840,25.1,61.8,305.2,0.45
855,28.2,63.2,310.8,0.44
870,31.0,66.9,388.0,0.55
885,31.5,61.0,449.7,0.19
900,37.7,68.9,431.7,0.04
915,29.8,70.9,349.6,0.74
930,36.5,68.0,409.9,0.85
945,47.8,67.9,414.3,0.07
960,50.1,63.4,350.5,0.02
975,53.8,68.2,372.7,0.16
990,29.1,69.7,310.0,0.37
1005,30.0,64.5,321.6,0.71
1020,44.0,66.7,386.3,0.84
1035,31.1,71.8,520.0,0.46
1050,34.3,75.7,512.1,0.0
1065,41.3,72.5,474.3,0.64
1080,35.8,71.6,453.7,0.46
1095,51.8,67.9,338.9,1.03
1110,44.5,69.8,490.7,0.25
1125,36.7,70.8,361.3,0.35
1140,32.4,70.2,435.5,0.74
1155,54.1,77.5,454.8,0.46
1170,40.6,68.7,371.3,0.06
1185,26.6,69.6,444.1,0.59
1200,39.2,67.5,578.4,1.02
1215,42.2,66.7,452.5,1.02
1230,38.6,76.6,349.7,1.18
1245,52.0,72.8,379.0,0.47
1260,35.9,78.4,389.2,0.2
1275,35.8,67.8,448.3,1.19
1290,34.2,78.4,437.2,0.71
1305,26.0,79.1,608.5,1.22
1320,34.1,75.6,621.3,0.58
1335,31.5,73.4,425.6,0.18
1350,50.9,77.6,573.6,0.96
1365,32.7,74.6,409.5,1.2
1380,42.2,83.6,507.2,0.11
1395,39.9,83.9,601.6,0.22
1410,34.0,80.0,567.2,1.11
1425,40.5,80.2,499.7,0.09
1440,30.5,77.9,396.2,0.92
1455,43.4,74.6,442.7,0.37
1470,51.5,84.2,492.5,0.23
1485,39.1,87.1,478.7,0.76
