timestamp_offset_min,cpu_pct,memory_pct,latency_ms,error_rate
0,42.3,36.6,115.3,0.29
15,41.8,33.3,95.4,0.46
30,43.8,38.1,106.7,0.4
45,45.2,37.4,118.1,0.39
60,39.0,35.9,121.9,0.25
75,39.7,33.8,105.2,0.25
90,39.1,34.7,102.4,0.1
105,43.7,34.5,113.7,0.41
120,39.2,35.4,118.8,0.31
135,46.8,39.5,101.4,0.18
150,45.3,36.3,107.7,0.48
165,39.2,36.2,95.4,0.33
180,44.6,36.2,107.7,0.3
195,44.4,36.5,105.4,0.08
210,44.2,41.1,117.6,0.34
225,38.2,40.1,123.2,0.47
240,39.8,37.1,106.6,0.1
255,38.2,34.3,115.4,0.47
270,39.0,35.9,112.3,0.31
285,45.1,38.0,99.4,0.47
300,38.7,37.9,108.8,0.26
315,44.3,40.5,123.5,0.43
330,44.4,40.4,122.1,0.02
345,41.2,34.8,101.8,0.03
360,43.5,36.5,116.3,0.2
375,46.7,39.4,103.2,0.05
390,40.4,40.8,114.2,0.06
405,44.8,38.0,116.1,0.19
420,45.5,35.0,113.1,0.19
435,44.8,35.8,101.5,0.29
450,42.8,39.6,99.5,0.39
465,41.2,33.7,120.7,0.39
480,43.5,37.0,114.4,0.32
495,40.5,40.9,98.5,0.16
510,44.9,39.0,107.2,0.27
525,39.0,40.3,116.4,0.02
540,40.1,40.5,96.2,0.32
555,46.4,38.5,96.2,0.38
570,38.6,35.1,124.4,0.15
585,39.4,35.7,96.1,0.45
600,37.8,35.7,124.7,0.24
615,43.2,38.5,107.5,0.08
630,39.0,34.5,109.0,0.26
645,40.6,38.3,117.1,0.05
660,46.9,40.9,109.6,0.24
675,37.5,38.6,119.0,0.07
690,42.6,36.7,101.8,0.01
705,44.5,33.3,110.6,0.26
720,39.7,39.6,116.9,0.04
735,41.0,35.6,101.3,0.04
750,45.7,37.9,97.0,0.09
765,38.1,40.9,112.8,0.25
780,46.4,39.0,123.7,0.22
795,40.3,39.3,105.5,0.27
810,46.3,39.9,103.3,0.27
825,41.6,35.9,118.8,0.35
840,43.3,36.1,120.9,0.47
855,43.8,39.6,98.5,0.22
870,42.8,37.6,123.1,0.41
885,43.7,33.5,104.6,0.25
900,45.2,41.0,108.1,0.05
915,42.0,37.0,116.8,0.48
930,45.2,39.5,108.8,0.17
945,44.6,37.1,122.2,0.45
960,38.0,38.8,99.3,0.29
975,41.2,35.7,107.0,0.31
990,38.3,37.1,104.5,0.11
1005,40.7,33.7,97.1,0.32
1020,38.1,38.4,103.1,0.22
1035,43.3,34.2,100.1,0.13
1050,37.9,36.2,99.0,0.46
1065,42.9,36.8,96.6,0.34
1080,44.7,34.1,107.2,0.06
1095,43.1,33.5,102.1,0.4
1110,46.8,35.4,104.3,0.27
1125,45.4,41.0,96.5,0.39
1140,37.6,38.6,122.2,0.3
1155,42.9,40.7,112.4,0.23
1170,46.8,34.8,111.2,0.39
1185,45.3,33.6,106.8,0.02
1200,38.7,40.1,111.4,0.15
1215,43.4,40.5,124.8,0.42
1230,43.2,35.6,119.7,0.43
1245,43.1,37.2,114.2,0.04
1260,41.2,38.9,122.0,0.05
1275,45.8,35.7,112.0,0.48
1290,45.9,36.7,115.6,0.01
1305,44.4,39.0,114.5,0.37
1320,45.4,35.3,98.5,0.25
1335,44.3,37.0,115.9,0.33
1350,41.8,40.1,102.4,0.1
1365,45.9,36.6,115.9,0.45
1380,45.1,38.5,98.2,0.35
1395,41.5,34.0,102.6,0.42
1410,37.6,40.1,115.3,0.44
1425,43.4,39.2,113.6,0.37
1440,37.9,36.5,101.7,0.33
1455,46.5,34.2,108.1,0.33
1470,41.0,36.6,110.5,0.1
1485,44.9,33.8,123.8,0.26
