timestamp_offset_min,cpu_pct,memory_pct,latency_ms,error_rate
0,38.0,41.6,79.9,0
15,38.4,42.4,79.9,0.0
30,41.8,41.8,91.1,0.03
45,25.1,44.5,92.2,0.03
60,30.9,45.4,104.6,0.02
75,35.0,44.5,115.4,0.05
90,28.0,47.0,121.5,0.05
105,47.9,46.0,117.7,0.08
120,27.9,47.1,123.3,0.02
135,42.3,48.1,113.4,0.09
150,31.1,44.8,148.3,0.08
165,37.7,46.9,133.1,0.15
180,40.2,48.0,135.0,0.01
195,38.1,48.9,154.1,0.02
210,27.8,49.0,139.0,0.08
225,25.9,50.0,153.1,0.2
240,42.7,48.8,168.3,0.03
255,44.6,49.5,168.8,0.03
270,29.8,48.4,177.8,0.07
285,30.1,48.3,164.7,0.24
300,50.4,54.5,205.6,0.21
315,30.4,50.8,198.0,0.29
330,31.8,52.5,193.8,0.08
345,31.1,54.0,201.6,0.12
360,33.7,54.9,160.9,0.2
375,44.1,53.4,227.2,0.07
390,25.3,52.3,217.3,0.04
405,40.1,53.8,247.5,0.37
420,49.2,54.3,171.4,0.27
435,38.7,56.9,241.4,0.18
450,47.4,58.4,199.1,0.17
465,52.3,56.9,215.7,0.16
480,41.5,53.2,215.8,0.12
495,25.4,55.5,197.9,0.27
510,53.9,58.1,267.9,0.02
525,25.5,58.0,201.9,0.36
540,37.0,56.2,242.7,0.27
555,32.1,56.2,247.6,0.52
570,26.5,57.5,210.4,0.33
585,48.4,60.6,267.7,0.42
600,50.0,60.9,264.2,0.36
615,49.1,59.4,280.2,0.18
630,51.7,62.9,238.9,0.06
645,39.2,61.3,307.6,0.18
660,36.5,63.4,274.3,0.35
675,29.5,62.7,253.4,0.13
690,46.8,62.4,348.9,0.28
705,45.0,63.6,336.1,0.3
720,38.8,65.8,301.7,0.2
735,44.3,66.1,341.0,0.47
750,50.5,64.1,335.1,0.34
765,38.4,65.4,334.1,0.45
780,37.7,69.0,250.3,0.76
795,28.3,66.5,313.6,0.44
810,44.9,63.6,297.5,0.32
825,51.3,63.4,309.2,0.77
840,51.5,68.3,377.4,0.66
855,30.3,63.8,304.1,0.15
870,32.9,67.7,426.4,0.31
885,44.8,71.4,326.7,0.05
900,42.9,71.2,371.7,0.51
915,51.0,65.9,330.2,0.64
930,54.8,68.0,343.3,0.79
945,30.3,66.9,297.9,0.95
960,44.5,67.9,296.1,0.17
975,50.0,68.4,441.3,0.36
990,40.6,69.3,383.0,0.84
1005,38.8,67.0,437.2,0.76
1020,36.3,73.6,399.7,0.44
1035,37.0,69.0,404.0,0.86
1050,32.3,69.0,463.1,0.33
1065,50.1,76.5,305.3,0.64
1080,46.9,72.6,488.4,0.93
1095,53.7,79.4,358.1,1.02
1110,43.7,75.4,505.4,0.96
1125,50.3,78.3,467.4,1.05
1140,32.8,75.7,480.8,1.08
1155,28.1,73.5,511.8,0.44
1170,26.3,75.0,447.6,0.35
1185,40.7,81.5,496.5,0.81
1200,52.0,73.5,340.6,0.12
1215,44.9,81.8,334.9,1.01
1230,32.6,73.3,354.4,1.1
1245,29.0,81.8,554.2,0.31
1260,44.3,85.2,449.8,0.23
1275,42.6,80.2,502.7,0.4
1290,43.0,77.1,531.9,1.29
1305,54.1,78.6,493.6,0.14
1320,38.9,81.7,564.1,1.24
1335,39.0,87.4,360.6,0.82
1350,32.1,79.5,460.4,0.26
1365,37.0,87.9,512.8,0.09
1380,37.6,78.8,618.5,0.59
1395,38.7,76.2,596.1,0.61
1410,30.0,81.5,505.2,0.74
1425,47.3,81.1,644.1,0.2
1440,49.3,88.7,596.7,1.34
1455,54.1,90.6,558.4,0.24
1470,26.0,83.1,534.4,0.55
1485,39.3,82.0,425.2,1.1
