timestamp_offset_min,cpu_pct,memory_pct,latency_ms,error_rate
0,21.6,53.8,118.4,0.46
15,23.9,57.7,111.8,0.46
30,23.4,58.4,136.2,0.0
45,25.8,57.5,139.1,0.21
60,19.8,56.4,116.7,0.29
75,27.0,55.4,112.8,0.37
90,26.8,55.9,123.0,0.33
105,27.7,57.8,136.3,0.32
120,19.4,53.4,128.3,0.34
135,28.1,57.2,115.5,0.12
150,28.0,56.1,134.0,0.3
165,27.2,53.7,112.8,0.19
180,27.1,54.8,126.3,0.4
195,23.0,50.8,125.2,0.32
210,26.2,50.9,112.9,0.19
225,25.7,56.7,123.0,0.4
240,23.1,57.3,121.3,0.22
255,21.8,52.9,115.9,0.29
270,23.7,56.5,114.6,0.23
285,21.3,56.0,111.0,0.3
300,26.3,54.8,120.1,0.04
315,18.4,57.9,124.4,0.23
330,27.1,56.1,126.3,0.34
345,27.4,57.7,122.7,0.36
360,20.4,55.4,116.6,0.31
375,20.3,56.2,123.2,0.32
390,24.4,52.8,139.7,0.16
405,23.1,56.0,116.5,0.33
420,21.9,56.1,121.4,0.31
435,26.4,53.4,130.3,0.35
450,22.0,54.9,117.2,0.41
465,23.4,57.7,110.6,0.11
480,22.8,53.5,116.1,0.44
495,19.7,57.5,117.8,0.2
510,19.8,54.2,139.0,0.34
525,25.9,50.8,126.9,0.01
540,19.1,55.7,138.7,0.01
555,24.8,53.5,123.0,0.17
570,22.3,57.7,128.9,0.41
585,25.7,51.1,128.9,0.3
600,27.7,52.0,139.6,0.06
615,26.4,54.6,133.3,0.19
630,19.5,54.6,127.6,0.02
645,21.8,56.1,131.5,0.36
660,27.8,57.7,118.0,0.19
675,28.0,54.1,111.5,0.43
690,25.1,52.1,133.7,0.48
705,23.1,50.9,111.1,0.36
720,20.7,53.7,126.2,0.43
735,21.6,56.9,138.0,0.3
750,26.2,53.0,111.5,0.36
765,21.4,57.6,112.7,0.29
780,24.5,55.1,116.6,0.38
795,22.5,56.2,116.1,0.21
810,20.8,58.0,111.2,0.21
825,20.7,57.6,138.7,0.23
840,21.3,53.4,122.3,0.15
855,19.6,52.0,122.0,0.45
870,27.1,56.9,129.0,0.48
885,24.6,53.4,121.8,0.45
900,19.9,56.3,121.8,0.15
915,18.8,58.3,118.5,0.08
930,20.7,51.6,135.3,0.34
945,26.0,56.7,124.2,0.31
960,27.0,55.0,123.5,0.35
975,24.6,58.0,120.4,0.11
990,19.8,50.7,123.7,0.21
1005,25.1,53.3,125.9,0.34
1020,22.6,53.4,120.7,0.45
1035,19.7,56.5,137.5,0.03
1050,23.0,57.6,121.2,0.12
1065,26.7,52.9,123.2,0.26
1080,22.2,56.7,126.7,0.31
1095,24.7,53.6,118.8,0.33
1110,22.9,58.3,123.0,0.46
1125,24.2,53.2,135.3,0.14
1140,28.0,56.4,134.0,0.26
1155,27.4,50.7,122.5,0.26
1170,21.5,51.3,140.1,0.16
1185,22.7,56.5,119.8,0.12
1200,24.1,57.0,137.8,0.0
1215,20.0,56.0,133.6,0.09
1230,22.7,56.3,139.2,0.16
1245,23.5,57.4,121.4,0.06
1260,25.8,58.4,139.5,0.21
1275,19.8,57.7,137.1,0.27
1290,23.9,50.6,134.1,0.28
1305,18.9,53.1,123.0,0.27
1320,19.8,53.8,130.1,0.09
1335,22.4,54.8,112.8,0.14
1350,25.9,55.1,138.3,0.39
1365,19.0,51.1,115.1,0.34
1380,24.1,53.0,118.2,0.21
1395,20.9,53.4,132.3,0.43
1410,27.8,52.6,133.4,0.0
1425,26.1,54.0,114.9,0.27
1440,22.5,51.5,112.3,0.45
1455,26.7,54.4,122.0,0.23
1470,26.1,55.7,133.6,0.07
1485,25.9,57.2,111.0,0.43
