timestamp_offset_min,cpu_pct,memory_pct,latency_ms,error_rate
0,20.7,47.5,63.9,0.07
15,16.9,45.9,69.7,0.03
30,23.3,40.5,61.9,0.03
45,19.9,45.2,73.4,0.09
60,24.4,44.1,81.0,0.44
75,24.6,41.1,80.3,0.43
90,16.9,41.5,88.6,0.35
105,18.1,43.6,66.6,0.33
120,18.4,47.1,59.3,0.47
135,21.1,41.0,67.7,0.35
150,25.6,44.1,85.0,0.23
165,22.7,44.7,74.1,0.21
180,20.6,45.8,59.2,0.12
195,17.9,46.6,68.8,0.24
210,24.3,41.0,75.4,0.08
225,24.6,43.0,63.9,0.15
240,20.5,39.8,69.4,0.32
255,22.8,46.0,84.1,0.05
270,19.0,43.3,74.6,0.31
285,19.8,45.0,83.7,0.27
300,17.7,41.9,73.9,0.11
315,21.1,43.1,77.7,0.27
330,25.5,45.6,70.9,0.48
345,19.4,39.8,60.5,0.48
360,25.8,47.4,85.8,0.31
375,24.7,42.1,69.5,0.05
390,21.4,45.6,68.2,0.27
405,19.2,41.8,71.3,0.07
420,20.5,46.4,76.7,0.45
435,24.1,47.5,70.9,0.09
450,18.0,41.3,64.7,0.36
465,23.4,41.8,82.0,0.41
480,16.9,42.4,69.1,0.27
495,25.6,40.3,81.7,0.04
510,22.3,40.3,82.8,0.27
525,19.6,40.2,68.7,0.36
540,22.7,43.3,87.4,0.05
555,19.4,40.5,80.2,0.04
570,23.2,42.9,66.0,0.33
585,16.2,40.5,77.2,0.4
600,24.4,44.5,63.4,0.43
615,17.9,47.0,60.8,0.44
630,20.4,40.2,71.8,0.17
645,16.0,45.4,67.1,0.5
660,23.4,44.6,83.3,0.18
675,20.5,45.7,80.6,0.02
690,19.1,40.7,72.5,0.27
705,19.4,41.1,87.5,0.32
720,16.1,47.2,60.5,0.25
735,21.3,40.3,88.2,0.36
750,23.0,46.6,84.0,0.17
765,25.9,44.3,83.0,0.5
780,19.2,40.8,59.9,0.1
795,19.9,39.9,72.5,0.35
810,23.1,44.9,60.5,0.48
825,24.6,39.8,62.5,0.45
840,22.7,46.7,78.7,0.44
855,24.8,46.8,73.4,0.1
870,18.5,39.7,72.4,0.29
885,22.2,41.7,84.1,0.14
900,16.2,46.3,80.6,0.03
915,16.3,46.3,87.5,0.47
930,19.3,43.8,66.5,0.28
945,25.9,39.8,67.6,0.45
960,25.8,40.8,82.2,0.06
975,16.6,40.5,87.3,0.05
990,18.3,40.3,77.0,0.44
1005,19.4,39.7,63.4,0.3
1020,22.1,42.8,70.6,0.49
1035,25.7,40.7,66.6,0.42
1050,23.2,47.2,60.7,0.3
1065,17.4,47.1,72.0,0.4
1080,19.5,40.0,65.6,0.25
1095,19.4,43.2,64.4,0.12
1110,17.8,43.9,87.3,0.08
1125,16.2,42.0,59.0,0.45
1140,21.0,42.0,76.6,0.05
1155,17.8,47.0,88.6,0.17
1170,25.4,44.0,68.1,0.08
1185,16.6,39.8,76.7,0.0
1200,18.1,47.3,70.5,0.26
1215,16.3,43.5,87.4,0.39
1230,19.5,41.5,60.7,0.49
1245,17.9,45.0,81.2,0.03
1260,17.3,39.8,81.8,0.33
1275,21.1,39.7,71.2,0.11
1290,23.5,44.9,79.2,0.11
1305,24.1,41.5,83.8,0.36
1320,18.1,46.4,78.9,0.18
1335,21.2,41.9,65.4,0.07
1350,23.6,45.2,84.7,0.47
1365,25.2,40.1,74.3,0.26
1380,17.0,45.1,73.3,0.25
1395,22.9,45.3,76.3,0.37
1410,21.0,47.3,76.9,0.12
1425,19.1,47.2,71.4,0.25
1440,24.0,45.9,66.9,0.15
1455,23.8,41.1,63.0,0.24
1470,25.9,39.9,87.9,0.42
1485,23.1,45.3,64.9,0.3
