timestamp_offset_min,cpu_pct,memory_pct,latency_ms,error_rate
0,28.7,34.8,110.0,0
15,44.6,35.8,128.7,0.01
30,42.1,34.0,125.9,0.02
45,53.5,36.0,121.6,0.04
60,32.0,37.0,132.0,0.05
75,50.4,38.6,140.4,0.07
90,53.2,38.2,148.1,0.01
105,41.8,37.8,146.7,0.02
120,50.4,40.1,143.5,0.02
135,34.1,39.3,143.7,0.12
150,32.2,39.3,164.0,0.0
165,32.2,40.0,160.6,0.11
180,25.9,37.6,172.9,0.06
195,50.5,38.3,152.6,0.01
210,29.9,42.6,199.5,0.06
225,48.4,41.7,163.9,0.05
240,33.0,42.2,186.2,0.15
255,39.5,44.6,191.6,0.15
270,46.7,44.2,200.1,0.0
285,41.2,42.8,184.6,0.01
300,43.9,44.9,174.8,0.22
315,26.4,44.4,230.3,0.01
330,26.6,45.9,198.0,0.01
345,38.0,44.9,228.7,0.02
360,43.1,45.9,233.0,0.16
375,50.2,46.2,261.6,0.37
390,52.5,47.5,208.6,0.19
405,38.4,44.4,191.7,0.03
420,43.6,46.7,210.0,0.18
435,31.2,46.8,275.4,0.15
450,45.0,46.7,266.6,0.02
465,47.0,48.0,250.7,0.42
480,37.7,46.5,279.9,0.34
495,28.4,48.1,266.8,0.43
510,46.5,52.5,310.8,0.01
525,27.7,48.1,308.7,0.42
540,32.8,50.6,249.2,0.51
555,54.1,50.3,283.0,0.27
570,30.1,50.8,265.8,0.08
585,35.1,50.3,258.6,0.58
600,34.5,51.9,337.5,0.27
615,25.1,54.9,293.1,0.11
630,54.6,52.4,253.6,0.62
645,43.9,55.5,357.5,0.02
660,34.7,55.6,277.9,0.35
675,30.0,54.1,327.8,0.64
690,33.3,60.0,272.0,0.35
705,42.5,52.9,320.9,0.26
720,37.0,59.3,304.8,0.09
735,45.4,52.9,389.3,0.39
750,43.8,52.5,270.2,0.23
765,38.7,60.4,274.2,0.1
780,49.3,55.9,276.9,0.58
795,54.4,59.1,408.9,0.72
810,30.2,60.9,398.3,0.35
825,37.3,60.7,377.7,0.06
840,34.4,58.9,442.2,0.13
855,34.1,57.5,371.1,0.17
870,45.0,57.7,316.5,0.49
885,39.4,57.6,467.7,0.24
900,54.6,60.0,417.7,0.26
915,52.0,59.8,448.7,0.39
930,42.5,63.6,353.4,0.54
945,50.6,67.1,423.6,0.42
960,36.9,61.4,491.7,0.76
975,32.1,65.0,442.2,0.08
990,31.0,67.4,476.3,0.35
1005,49.5,59.1,424.8,0.68
1020,40.3,66.6,443.4,0.58
1035,38.8,63.2,338.5,0.19
1050,42.0,67.9,346.6,0.84
1065,33.3,66.0,340.6,0.09
1080,49.9,61.4,352.4,0.41
1095,40.5,66.7,420.1,0.13
1110,32.1,65.2,356.7,0.02
1125,49.3,62.0,401.5,0.33
1140,44.7,66.8,557.3,1.14
1155,49.6,73.0,531.0,0.51
1170,49.0,68.8,418.9,0.62
1185,52.2,68.2,455.1,1.14
1200,28.1,74.9,564.6,0.72
1215,48.3,71.2,365.9,0.81
1230,45.9,72.3,524.2,0.67
1245,45.2,70.5,450.5,0.72
1260,54.8,75.2,419.0,1.27
1275,48.7,75.8,428.8,0.98
1290,27.2,69.0,449.2,1.14
1305,53.2,71.6,553.7,0.4
1320,48.5,78.5,482.2,1.13
1335,25.7,74.8,402.6,0.03
1350,26.8,69.8,632.7,0.37
1365,26.3,77.7,456.1,0.17
1380,37.7,68.5,619.0,0.47
1395,51.3,69.8,413.5,1.3
1410,42.3,70.3,464.1,1.34
1425,37.9,79.2,692.6,0.19
1440,49.0,68.3,658.5,0.74
1455,49.1,72.2,608.5,0.12
1470,48.9,80.5,484.5,1.0
1485,33.0,79.7,505.4,0.56
